X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,ARREST,LARCENYCODE,CODE_DEFINED,LAT,LONG,OBJECTID
-76.177373895,43.0474163550001,2024/07/18 04:00:00+00,2100,951,100 NELSON ST     ,,From Motor Vehicle,LARCENY,43.0474163550001,-76.177373895,404
-76.1052582419999,43.068966516,2024/06/27 04:00:00+00,2224,2224,100 N  MIDLER AVE    ,,All Other,LARCENY,43.068966516,-76.1052582419999,405
-76.150494455,43.0403209070001,2024/06/17 04:00:00+00,1700,600,100 NEW ST     ,,From Building,BURGLARY,43.0403209070001,-76.1504944549999,406
,,2024/02/04 05:00:00+00,600,545,100 NEWBURY HOLLOW LN     ,,Motor Vehicle,MV THEFT,,,407
,,2024/01/31 05:00:00+00,1830,720,100 NEWBURY HOLLOW LN   ,,Motor Vehicle,MV THEFT,,,408
,,2024/07/01 04:00:00+00,2234,2234,100 NEWBURY HOLLOW LN     ,,Shoplifting,LARCENY,,,409
,,2024/03/08 05:00:00+00,45,800,100 NEWBURY HOLLOW LN   ,,Of Bicycle,MV THEFT,,,410
,,2024/01/31 05:00:00+00,1500,559,100 NEWBURY HOLLOW LN   ,,Motor Vehicle,MV THEFT,,,411
,,2024/01/02 05:00:00+00,300,300,100 NEWBURY HOLLOW LN     ,,Motor Vehicle,MV THEFT,,,412
,,2024/04/21 04:00:00+00,1000,1200,100 NEWBURY HOLLOW LN     ,,Of Bicycle,MV THEFT,,,413
,,2024/04/22 04:00:00+00,2213,2213,100 NEWBURY HOLLOW LN     ,,From Motor Vehicle,LARCENY,,,414
,,2024/05/31 04:00:00+00,238,238,100 NEWBURY HOLLOW LN     ,,From Building,BURGLARY,,,415
-76.170743917,43.048162269,2024/03/26 04:00:00+00,950,1015,100 N GEDDES ST     ,,All Other,LARCENY,43.048162269,-76.170743917,416
,,2024/04/21 04:00:00+00,1700,1815,100 NEWBURY HOLLOW LN     ,,Of Bicycle,MV THEFT,,,417
-76.108052125,43.0474595840001,2024/01/27 05:00:00+00,1611,1806,100 NIVEN ST     ,,Motor Vehicle,MV THEFT,43.0474595840001,-76.108052125,418
-76.108052125,43.0474595840001,2024/07/09 04:00:00+00,1450,1450,100 NIVEN ST     ,,All Other,LARCENY,43.0474595840001,-76.108052125,419
-76.108052125,43.0474595840001,2024/01/24 05:00:00+00,1800,1800,100 NIVEN ST     ,,From Motor Vehicle,MV THEFT,43.0474595840001,-76.108052125,420
-76.1332893649999,43.05635956,2024/07/13 04:00:00+00,1900,640,100 OAK PL     ,,Of Bicycle,MV THEFT,43.05635956,-76.1332893649999,421
-76.108052125,43.0474595840001,2024/05/27 04:00:00+00,1600,1900,100 NIVEN ST     ,,From Building,BURGLARY,43.0474595840001,-76.108052125,422
-76.145702763,43.0393161860001,2024/04/30 04:00:00+00,2244,2244,100 OAKWOOD AV   ,,,AGGRAVATED ASSAULT,43.0393161860001,-76.145702763,423
-76.150422067,42.997740816,2024/06/14 04:00:00+00,1336,1336,100 NORMANOR DR   ,,,AGGRAVATED ASSAULT,42.997740816,-76.150422067,424
-76.145702763,43.0393161860001,2024/01/05 05:00:00+00,1440,1440,100 OAKWOOD AV   ,,From Motor Vehicle,MV THEFT,43.0393161860001,-76.145702763,425
-76.132986735,43.052451171,2024/07/17 04:00:00+00,705,705,100 OAK ST     ,,Of Bicycle,MV THEFT,43.052451171,-76.132986735,426
-76.1510205,43.0446870000001,2024/04/23 04:00:00+00,1400,1900,100 ONONDAGA AV   ,,All Other,LARCENY,43.0446870000001,-76.1510205,427
-76.1510205,43.0446870000001,2024/04/11 04:00:00+00,100,600,100 ONONDAGA AV   ,,From Motor Vehicle,MV THEFT,43.0446870000001,-76.1510205,428
-76.145702763,43.0393161860001,2024/05/30 04:00:00+00,1835,1835,100 OAKWOOD AV   ,Yes,,AGGRAVATED ASSAULT,43.0393161860001,-76.145702763,429
-76.145702763,43.0393161860001,2024/05/01 04:00:00+00,1646,1646,100 OAKWOOD AV   ,Yes,From Building,LARCENY,43.0393161860001,-76.145702763,430
-76.1934207479999,43.056625947,2024/01/17 05:00:00+00,640,1540,100 OLIVE ST     ,,All Other,LARCENY,43.056625947,-76.1934207479999,431
-76.1934207479999,43.056625947,2024/01/26 05:00:00+00,1041,1041,100 OLIVE ST     ,,All Other,LARCENY,43.056625947,-76.1934207479999,432
-76.1510205,43.0446870000001,2024/01/02 05:00:00+00,2050,2051,100 ONONDAGA AV   ,,,ROBBERY,43.0446870000001,-76.1510205,433
-76.144762505,43.0632226270001,2024/02/25 05:00:00+00,400,400,100 OBERST ST     ,,Motor Vehicle,MV THEFT,43.0632226270001,-76.144762505,434
-76.1510205,43.0446870000001,2024/02/03 05:00:00+00,906,906,100 ONONDAGA AV   ,,,AGGRAVATED ASSAULT,43.0446870000001,-76.1510205,435
-76.1510205,43.0446870000001,2024/01/31 05:00:00+00,2249,2249,100 ONONDAGA AV ,Yes,,AGGRAVATED ASSAULT,43.0446870000001,-76.1510205,436
-76.150681613,43.0509512310001,2024/05/06 04:00:00+00,1700,700,100 N  WARREN ST     ,,Of Bicycle,MV THEFT,43.0509512310001,-76.150681613,437
,,2024/02/18 05:00:00+00,2312,2312,100 NEWBURY HOLLOW LN     ,,Motor Vehicle,MV THEFT,,,438
-76.1510205,43.0446870000001,2024/01/15 05:00:00+00,1423,1547,100 ONONDAGA AV   ,Yes,From Building,BURGLARY,43.0446870000001,-76.1510205,439
-76.1510205,43.0446870000001,2024/03/06 05:00:00+00,1213,1542,100 ONONDAGA AV ,,From Mailbox,LARCENY,43.0446870000001,-76.1510205,440
-76.103974864,43.0689175530001,2024/07/05 04:00:00+00,640,640,100 NICHOLS AV   ,,,AGGRAVATED ASSAULT,43.0689175530001,-76.103974864,441
-76.1510205,43.0446870000001,2024/06/15 04:00:00+00,700,2100,100 ONONDAGA AV ,,From Building,BURGLARY,43.0446870000001,-76.1510205,442
-76.14271007,43.0016865310001,2024/05/13 04:00:00+00,1900,1400,100 ORLANDO AV   ,,From Motor Vehicle,LARCENY,43.0016865310001,-76.14271007,443
-76.129227,43.046109,2024/02/14 05:00:00+00,2100,111,100 OSTROM AV   ,,Motor Vehicle,MV THEFT,43.0461090000001,-76.129227,444
-76.1609595749999,43.025458578,2024/05/18 04:00:00+00,448,448,100 PARKSIDE AV   ,,,BURGLARY,43.025458578,-76.1609595749999,445
-76.1609595749999,43.025458578,2024/04/17 04:00:00+00,129,129,100 PARKSIDE AV   ,Yes,,AGGRAVATED ASSAULT,43.025458578,-76.1609595749999,446
-76.159546996,43.024703856,2024/01/03 05:00:00+00,1846,1846,100 PARKWAY DR     ,,,AGGRAVATED ASSAULT,43.024703856,-76.159546996,447
-76.159546996,43.024703856,2024/04/30 04:00:00+00,2124,2124,100 PARKWAY DR     ,Yes,All Other,LARCENY,43.024703856,-76.159546996,448
-76.160474478,43.050339912,2024/06/24 04:00:00+00,2151,2151,100 PLUM ST     ,,Of Bicycle,MV THEFT,43.050339912,-76.160474478,449
-76.118863194,43.066996389,2024/03/14 04:00:00+00,905,905,100 PECK AV   ,,All Other,LARCENY,43.0669963890001,-76.118863194,450
-76.159546996,43.024703856,2024/05/14 04:00:00+00,1845,851,100 PARKWAY DR     ,,From Motor Vehicle,LARCENY,43.024703856,-76.159546996,451
-76.160474478,43.050339912,2024/02/26 05:00:00+00,326,326,100 PLUM ST     ,,,BURGLARY,43.050339912,-76.160474478,452
-76.094065604,43.0535260150001,2024/07/17 04:00:00+00,1346,1346,100 POLK ST     ,,From Motor Vehicle,LARCENY,43.053526015,-76.094065604,453
-76.094065604,43.0535260150001,2024/03/22 04:00:00+00,431,431,100 POLK ST     ,,From Building,BURGLARY,43.053526015,-76.094065604,454
-76.1503352139999,43.067606965,2024/03/07 05:00:00+00,1433,1433,100 POND LN     ,,Of Bicycle,MV THEFT,43.067606965,-76.1503352139999,455
-76.14504,43.040151,2024/03/08 05:00:00+00,1025,1025,100 RADISSON CT   ,Yes,,BURGLARY,43.040151,-76.1450399999999,456
-76.153308322,43.0633944090001,2024/06/27 04:00:00+00,40,40,100 POND ST     ,,,BURGLARY,43.0633944090001,-76.153308322,457
-76.094065604,43.0535260150001,2024/05/20 04:00:00+00,2030,930,100 POLK ST     ,,All Other,LARCENY,43.053526015,-76.094065604,458
-76.14504,43.040151,2024/04/29 04:00:00+00,458,458,100 RADISSON CT     ,,,AGGRAVATED ASSAULT,43.040151,-76.1450399999999,459
-76.153308322,43.0633944090001,2024/04/28 04:00:00+00,2200,600,100 POND ST   ,,From Building,BURGLARY,43.0633944090001,-76.153308322,460
-76.1570414999999,43.0229610000001,2024/04/22 04:00:00+00,1413,1413,100 RANDALL AV   ,,All Other,LARCENY,43.0229610000001,-76.1570414999999,461
-76.1657126859999,43.0470353810001,2024/04/11 04:00:00+00,1200,1250,100 OSWEGO ST     ,,All Other,LARCENY,43.0470353810001,-76.1657126859999,462
-76.1609595749999,43.025458578,2024/06/04 04:00:00+00,341,341,100 PARKSIDE AV   ,,From Building,BURGLARY,43.025458578,-76.1609595749999,463
-76.123163217,43.0374695190001,2024/02/26 05:00:00+00,1856,1856,100 REDFIELD PL     ,Yes,,ROBBERY,43.0374695190001,-76.123163217,464
-76.181834663,43.032558109,2024/04/11 04:00:00+00,1703,1718,100 REED AV   ,Yes,,AGGRAVATED ASSAULT,43.032558109,-76.181834663,465
-76.123883666,43.072238756,2024/06/20 04:00:00+00,1130,1800,100 REIGEL AVE    ,,All Other,LARCENY,43.072238756,-76.123883666,466
-76.123163217,43.0374695190001,2024/03/16 04:00:00+00,2130,930,100 REDFIELD PL     ,,From Motor Vehicle,LARCENY,43.0374695190001,-76.123163217,467
-76.133322442,43.0184986790001,2024/01/02 05:00:00+00,1630,730,100 REMINGTON AV   ,,Motor Vehicle,MV THEFT,43.0184986790001,-76.133322442,468
-76.133322442,43.0184986790001,2024/02/02 05:00:00+00,1830,615,100 REMINGTON AV ,,Motor Vehicle,MV THEFT,43.0184986790001,-76.133322442,469
-76.133322442,43.0184986790001,2024/04/28 04:00:00+00,2100,1140,100 REMINGTON AV ,,Of Bicycle,MV THEFT,43.0184986790001,-76.133322442,470
-76.133322442,43.0184986790001,2024/02/01 05:00:00+00,1500,2339,100 REMINGTON AV ,,Motor Vehicle,MV THEFT,43.0184986790001,-76.133322442,471
-76.133322442,43.0184986790001,2024/02/05 05:00:00+00,439,439,100 REMINGTON AV   ,,Motor Vehicle,MV THEFT,43.0184986790001,-76.133322442,472
-76.133322442,43.0184986790001,2024/03/08 05:00:00+00,0,1200,100 REMINGTON AV ,Yes,All Other,MV THEFT,43.0184986790001,-76.133322442,473
-76.133322442,43.0184986790001,2024/03/09 05:00:00+00,2100,2100,100 REMINGTON AV   ,,From Motor Vehicle,LARCENY,43.0184986790001,-76.133322442,474
-76.133322442,43.0184986790001,2024/05/29 04:00:00+00,1400,900,100 REMINGTON AV   ,,Of Bicycle,MV THEFT,43.0184986790001,-76.133322442,475
-76.133322442,43.0184986790001,2024/07/08 04:00:00+00,1441,1441,100 REMINGTON AV   ,,From Motor Vehicle,LARCENY,43.0184986790001,-76.133322442,476
-76.133322442,43.0184986790001,2024/06/16 04:00:00+00,1625,1625,100 REMINGTON AV   ,,All Other,LARCENY,43.0184986790001,-76.133322442,477
-76.133322442,43.0184986790001,2024/04/11 04:00:00+00,1000,905,100 REMINGTON AV   ,,Of Bicycle,MV THEFT,43.0184986790001,-76.133322442,478
-76.133322442,43.0184986790001,2024/02/27 05:00:00+00,1812,1812,100 REMINGTON AV ,,Of Bicycle,MV THEFT,43.0184986790001,-76.133322442,479
-76.1510205,43.0446870000001,2024/02/15 05:00:00+00,1935,1935,100 ONONDAGA AV ,,,AGGRAVATED ASSAULT,43.0446870000001,-76.1510205,480
-76.133322442,43.0184986790001,2024/04/28 04:00:00+00,955,955,100 REMINGTON AV   ,,From Motor Vehicle,LARCENY,43.0184986790001,-76.133322442,481
-76.1808599999999,43.0324380000001,2024/02/03 05:00:00+00,2014,2014,100 RIDER AV   ,Yes,All Other,LARCENY,43.0324380000001,-76.1808599999999,482
-76.133322442,43.0184986790001,2024/04/11 04:00:00+00,2100,700,100 REMINGTON AV   ,,Of Bicycle,MV THEFT,43.0184986790001,-76.133322442,483
-76.15498733,43.002265606,2024/06/07 04:00:00+00,105,105,100 RIVERDALE DR     ,Yes,,AGGRAVATED ASSAULT,43.002265606,-76.15498733,484
-76.123163217,43.0374695190001,2024/07/03 04:00:00+00,1335,1335,100 REDFIELD PL     ,,All Other,LARCENY,43.0374695190001,-76.123163217,485
-76.15498733,43.002265606,2024/05/02 04:00:00+00,1305,1305,100 RIVERDALE DR     ,,From Mailbox,LARCENY,43.002265606,-76.15498733,486
-76.13307,43.026579,2024/02/19 05:00:00+00,502,502,100 ROBERT DR     ,,Motor Vehicle,BURGLARY,43.026579,-76.13307,487
-76.15498733,43.002265606,2024/05/25 04:00:00+00,1554,1600,100 RIVERDALE DR     ,,,ROBBERY,43.002265606,-76.15498733,488
-76.1272245,43.0572690000001,2024/05/15 04:00:00+00,1340,1350,100 ROBINSON ST     ,Yes,,ROBBERY,43.0572690000001,-76.1272245,489
-76.123163217,43.0374695190001,2024/04/18 04:00:00+00,1800,930,100 REDFIELD PL   ,,From Motor Vehicle,LARCENY,43.0374695190001,-76.123163217,490
-76.1557365,43.02414,2024/05/06 04:00:00+00,1145,1145,100 ROCKLAND AV   ,,All Other,LARCENY,43.02414,-76.1557365,491
-76.15498733,43.002265606,2024/07/15 04:00:00+00,1922,1922,100 RIVERDALE DR ,Yes,,MURDER,43.002265606,-76.15498733,492
-76.142594871,43.0743320300001,2024/07/12 04:00:00+00,1500,1600,100 ROSS PARK   ,,All Other,LARCENY,43.0743320300001,-76.142594871,493
-76.1662495039999,43.03178152,2024/03/21 04:00:00+00,1554,1555,100 RUSKIN AVE    ,,All Other,LARCENY,43.03178152,-76.1662495039999,494
-76.131352479,43.0240433370001,2024/06/20 04:00:00+00,1600,1900,100 RUTH AV   ,,From Building,BURGLARY,43.0240433370001,-76.131352479,495
-76.131352479,43.0240433370001,2024/02/20 05:00:00+00,2200,2210,100 RUTH AVE  ,,All Other,LARCENY,43.0240433370001,-76.131352479,496
-76.154049001,43.050114,2024/05/30 04:00:00+00,715,1600,100 S  CLINTON ST     ,,All Other,LARCENY,43.0501140000001,-76.154049001,497
-76.166295405,43.0500722960001,2024/03/19 04:00:00+00,1755,1755,100 RICHMOND AV   ,Yes,From Motor Vehicle,LARCENY,43.0500722960001,-76.166295405,498
-76.145407495,43.03657788,2024/04/28 04:00:00+00,608,612,100 ROSE AV ,,Of Bicycle,MV THEFT,43.03657788,-76.145407495,499
-76.1053716449999,43.068830324,2024/01/14 05:00:00+00,845,845,100 S  MIDLER AVE    ,,All Other,LARCENY,43.068830324,-76.1053716449999,500
-76.119958815,43.0315698900001,2024/06/13 04:00:00+00,1425,1525,100 KENSINGTON PL     ,,From Motor Vehicle,LARCENY,43.0315698900001,-76.119958815,501
-76.145858977,43.0605236970001,2024/07/16 04:00:00+00,2106,2106,100 JOSEPHINE ST     ,,All Other,LARCENY,43.0605236970001,-76.145858977,502
-76.1534973459999,43.003569295,2024/02/28 05:00:00+00,400,400,100 KIMBER AV   ,,From Motor Vehicle,MV THEFT,43.003569295,-76.1534973459999,503
-76.143263342,43.066351651,2024/05/04 04:00:00+00,902,902,100 KNAUL ST     ,Yes,From Building,LARCENY,43.066351651,-76.143263342,504
-76.115371726,43.0521586450001,2024/06/27 04:00:00+00,1635,1635,100 KIDD AVE    ,,Of Bicycle,MV THEFT,43.0521586450001,-76.115371726,505
-76.1569335,43.001037,2024/07/11 04:00:00+00,1120,1120,100 MARIS DR     ,,All Other,LARCENY,43.0010370000001,-76.1569335,506
-76.144906605,43.068892901,2024/04/12 04:00:00+00,555,557,100 KAPPESSER ST     ,,All Other,LARCENY,43.068892901,-76.144906605,507
-76.143263342,43.066351651,2024/02/16 05:00:00+00,1335,1335,100 KNAUL ST   ,,All Other,LARCENY,43.066351651,-76.143263342,508
-76.129295959,43.001275504,2024/01/26 05:00:00+00,1530,1000,100 LAFAYETTE RD     ,,From Building,BURGLARY,43.001275504,-76.129295959,509
-76.161750812,43.070537809,2024/01/19 05:00:00+00,930,930,100 LACY PL     ,,Motor Vehicle,MV THEFT,43.070537809,-76.161750812,510
-76.161750812,43.070537809,2024/01/22 05:00:00+00,800,1800,100 LACY PL     ,,From Building,BURGLARY,43.070537809,-76.161750812,511
-76.129295959,43.001275504,2024/06/11 04:00:00+00,908,908,100 LAFAYETTE RD     ,,All Other,LARCENY,43.001275504,-76.129295959,512
-76.129295959,43.001275504,2024/06/08 04:00:00+00,1025,1029,100 LAFAYETTE RD     ,,Shoplifting,LARCENY,43.001275504,-76.129295959,513
-76.129295959,43.001275504,2024/05/24 04:00:00+00,1741,1741,100 LAFAYETTE RD     ,Yes,Shoplifting,LARCENY,43.001275504,-76.129295959,514
-76.129295959,43.001275504,2024/01/03 05:00:00+00,0,2239,100 LAFAYETTE RD     ,,From Building,BURGLARY,43.001275504,-76.129295959,515
-76.129295959,43.001275504,2024/03/10 05:00:00+00,1811,1811,100 LAFAYETTE RD     ,,Shoplifting,LARCENY,43.001275504,-76.129295959,516
-76.129295959,43.001275504,2024/03/09 05:00:00+00,700,715,100 LAFAYETTE RD   ,,Of Bicycle,MV THEFT,43.001275504,-76.129295959,517
-76.129295959,43.001275504,2024/03/13 04:00:00+00,2130,1130,100 LAFAYETTE RD     ,,Of Bicycle,MV THEFT,43.001275504,-76.129295959,518
-76.129295959,43.001275504,2024/02/01 05:00:00+00,2000,2300,100 LAFAYETTE RD ,,Motor Vehicle,MV THEFT,43.001275504,-76.129295959,519
-76.129295959,43.001275504,2024/04/19 04:00:00+00,0,915,100 LAFAYETTE RD   ,,From Motor Vehicle,LARCENY,43.001275504,-76.129295959,520
-76.115371726,43.0521586450001,2024/06/26 04:00:00+00,1200,952,100 KIDD AV   ,,From Building,BURGLARY,43.0521586450001,-76.115371726,521
-76.1743349769999,43.0493986700001,2024/03/10 05:00:00+00,1425,1425,100 LAKEVIEW AV   ,Yes,,BURGLARY,43.0493986700001,-76.1743349769999,522
-76.1743349769999,43.0493986700001,2024/05/07 04:00:00+00,1900,1900,100 LAKEVIEW AV   ,,From Building,BURGLARY,43.0493986700001,-76.1743349769999,523
-76.149431321,43.0688488380001,2024/02/08 05:00:00+00,1852,1852,100 LAWRENCE ST     ,,,AGGRAVATED ASSAULT,43.0688488380001,-76.149431321,524
-76.149431321,43.0688488380001,2024/01/09 05:00:00+00,1100,1230,100 LAWRENCE ST   ,,Motor Vehicle,MV THEFT,43.0688488380001,-76.149431321,525
-76.149431321,43.0688488380001,2024/01/30 05:00:00+00,1200,1200,100 LAWRENCE ST   ,,All Other,LARCENY,43.0688488380001,-76.149431321,526
-76.149431321,43.0688488380001,2024/03/14 04:00:00+00,1931,1931,100 LAWRENCE ST     ,Yes,All Other,LARCENY,43.0688488380001,-76.149431321,527
-76.1574637459999,43.039317833,2024/03/11 04:00:00+00,0,900,100 LINCOLN AV   ,,From Motor Vehicle,LARCENY,43.039317833,-76.157463746,528
-76.123967877,43.0470192500001,2024/04/26 04:00:00+00,822,822,100 LEXINGTON AV   ,,From Building,BURGLARY,43.0470192500001,-76.123967877,529
-76.129295959,43.001275504,2024/03/21 04:00:00+00,52,52,100 LAFAYETTE RD     ,,,AGGRAVATED ASSAULT,43.001275504,-76.129295959,530
-76.1743349769999,43.0493986700001,2024/05/11 04:00:00+00,1007,1007,100 LAKEVIEW AVE    ,,All Other,LARCENY,43.0493986700001,-76.1743349769999,531
-76.116664852,43.0720707020001,2024/03/27 04:00:00+00,0,630,100 LINWELL TER    ,,All Other,LARCENY,43.0720707020001,-76.116664852,532
-76.133383427,43.057736912,2024/06/25 04:00:00+00,2030,730,100 LINCOLN PARK DR     ,,Of Bicycle,MV THEFT,43.0577369120001,-76.133383427,533
-76.125490842,43.0491077090001,2024/06/19 04:00:00+00,2152,2152,100 LOMBARD AV ,,,ROBBERY,43.0491077090001,-76.125490842,534
-76.157984814,43.007838812,2024/04/04 04:00:00+00,1930,2130,100 MAINS AV   ,,Of Bicycle,MV THEFT,43.007838812,-76.157984814,535
-76.1321905619999,43.0253073650001,2024/02/12 05:00:00+00,1715,745,100 LORRAINE AV N ,,Motor Vehicle,MV THEFT,43.0253073650001,-76.1321905619999,536
-76.1796422959999,43.03475088,2024/06/01 04:00:00+00,100,840,100 LOEHR AV   ,,Of Bicycle,MV THEFT,43.03475088,-76.1796422959999,537
-76.142121736,43.077564013,2024/01/17 05:00:00+00,1420,1610,100 LOMA AV ,,Motor Vehicle,MV THEFT,43.077564013,-76.142121736,538
-76.141397388,43.0781220100001,2024/01/18 05:00:00+00,2100,820,100 MALVERNE DR     ,,Motor Vehicle,MV THEFT,43.0781220100001,-76.141397388,539
-76.141397388,43.0781220100001,2024/03/10 05:00:00+00,2130,2230,100 MALVERNE DR   ,,Of Bicycle,MV THEFT,43.0781220100001,-76.141397388,540
-76.125431662,43.0460911430001,2024/04/23 04:00:00+00,935,935,100 MAPLE TER    ,,All Other,LARCENY,43.0460911430001,-76.125431662,541
-76.125431662,43.0460911430001,2024/07/11 04:00:00+00,2300,930,100 MAPLE TER    ,,Of Bicycle,MV THEFT,43.0460911430001,-76.125431662,542
-76.125431662,43.0460911430001,2024/06/06 04:00:00+00,2000,1000,100 MAPLE TER    ,,Of Bicycle,MV THEFT,43.0460911430001,-76.125431662,543
-76.125431662,43.0460911430001,2024/01/22 05:00:00+00,1000,1400,100 MAPLE TER    ,,From Building,BURGLARY,43.0460911430001,-76.125431662,544
-76.125431662,43.0460911430001,2024/04/10 04:00:00+00,900,1620,100 MAPLE TER    ,,All Other,LARCENY,43.0460911430001,-76.125431662,545
-76.136614295,43.0780359120001,2024/05/22 04:00:00+00,1300,1300,100 MAPLEHURST AV ,,All Other,LARCENY,43.0780359120001,-76.136614295,546
-76.125431662,43.0460911430001,2024/03/27 04:00:00+00,1454,1454,100 MAPLE TER    ,,All Other,LARCENY,43.0460911430001,-76.125431662,547
-76.125431662,43.0460911430001,2024/06/21 04:00:00+00,1223,1223,100 MAPLE TER    ,Yes,,AGGRAVATED ASSAULT,43.0460911430001,-76.125431662,548
-76.136614295,43.0780359120001,2024/03/13 04:00:00+00,1350,1350,100 MAPLEHURST AV   ,,Of Bicycle,MV THEFT,43.0780359120001,-76.136614295,549
-76.136614295,43.0780359120001,2024/01/17 05:00:00+00,1400,1900,100 MAPLEHURST AVE    ,,All Other,LARCENY,43.0780359120001,-76.136614295,550
-76.144045466,42.988075756,2024/05/20 04:00:00+00,130,544,100 MAPLEWOOD AV   ,,Of Bicycle,MV THEFT,42.9880757560001,-76.144045466,551
-76.144045466,42.988075756,2024/05/22 04:00:00+00,0,700,100 MAPLEWOOD AV   ,,From Motor Vehicle,LARCENY,42.9880757560001,-76.144045466,552
-76.1500956209999,43.025911659,2024/03/15 04:00:00+00,455,455,100 MARK AV   ,Yes,Of Bicycle,MV THEFT,43.025911659,-76.1500956209999,553
-76.179742087,43.0326300570001,2024/07/10 04:00:00+00,1200,615,100 MARKLAND AV   ,,Of Bicycle,MV THEFT,43.0326300570001,-76.179742087,554
-76.144045466,42.988075756,2024/03/08 05:00:00+00,2130,2330,100 MAPLEWOOD AV ,,Of Bicycle,MV THEFT,42.9880757560001,-76.144045466,555
-76.179742087,43.0326300570001,2024/02/01 05:00:00+00,240,240,100 MARKLAND AV ,,Motor Vehicle,MV THEFT,43.0326300570001,-76.179742087,556
-76.1542605,43.008678,2024/03/22 04:00:00+00,1930,700,100 MARLETT ST     ,,From Motor Vehicle,LARCENY,43.008678,-76.1542605,557
-76.136587982,43.041569071,2024/03/06 05:00:00+00,2220,2221,100 MARSHALL ST   ,,All Other,LARCENY,43.041569071,-76.136587982,558
-76.141767027,43.012646879,2024/01/16 05:00:00+00,835,835,100 HOBART AV   ,,From Motor Vehicle,LARCENY,43.012646879,-76.141767027,559
-76.093253696,43.0681271170001,2024/03/05 05:00:00+00,1335,1335,100 CLOVER RIDGE DR   ,,All Other,LARCENY,43.0681271170001,-76.093253696,560
-76.136587982,43.041569071,2024/06/19 04:00:00+00,949,949,100 MARSHALL ST   ,Yes,,AGGRAVATED ASSAULT,43.041569071,-76.136587982,561
-76.136587982,43.041569071,2024/01/20 05:00:00+00,0,130,100 MARSHALL ST     ,,From Building,LARCENY,43.041569071,-76.136587982,562
-76.136587982,43.041569071,2024/07/12 04:00:00+00,1928,1928,100 MARSHALL ST     ,Yes,,AGGRAVATED ASSAULT,43.041569071,-76.136587982,563
-76.132287,43.0383600000001,2024/02/25 05:00:00+00,1552,1552,100 COLLEGE PL     ,,All Other,LARCENY,43.0383600000001,-76.132287,564
-76.1585895,43.01199,2024/04/30 04:00:00+00,2100,1150,100 MARVIN RD     ,,From Motor Vehicle,LARCENY,43.01199,-76.1585894999999,565
-76.1552037289999,43.03964245,2024/05/20 04:00:00+00,1400,1400,100 MARTIN LUTHER KING ST     ,,All Other,LARCENY,43.03964245,-76.1552037289999,566
-76.1489469329999,43.033076067,2024/06/01 04:00:00+00,1653,1653,100 MARTIN LUTHER KING  W,Yes,,MURDER,43.033076067,-76.1489469329999,567
-76.160647871,43.0230927040001,2024/03/13 04:00:00+00,358,358,100 MAY AV   ,,Of Bicycle,MV THEFT,43.0230927040001,-76.160647871,568
-76.151017501,43.0621516090001,2024/01/28 05:00:00+00,1700,1710,100 MARY ST   ,,All Other,LARCENY,43.0621516090001,-76.151017501,569
-76.0967325,43.0507170000001,2024/05/10 04:00:00+00,2300,730,100 MELBOURNE AV   ,Yes,Of Bicycle,BURGLARY,43.0507170000001,-76.0967325,570
-76.150521,43.075989,2024/04/22 04:00:00+00,2100,700,100 MICHAELS AV   ,,Of Bicycle,MV THEFT,43.075989,-76.150521,571
-76.137059297,43.0013249840001,2024/01/10 05:00:00+00,0,1030,100 MAYWOOD DR     ,,From Motor Vehicle,LARCENY,43.0013249840001,-76.137059297,572
-76.128518636,43.052514434,2024/01/23 05:00:00+00,1853,1853,100 MATHER ST     ,,From Mailbox,LARCENY,43.052514434,-76.128518636,573
-76.1459286159999,43.0733194580001,2024/02/22 05:00:00+00,136,136,100 MCCHESNEY PARK DR   ,Yes,Motor Vehicle,MV THEFT,43.0733194580001,-76.1459286159999,574
-76.144478783,43.0239523220001,2024/04/18 04:00:00+00,400,600,100 MCKINLEY AV   ,,Of Bicycle,MV THEFT,43.0239523220001,-76.144478783,575
-76.1436642729999,43.022251333,2024/07/13 04:00:00+00,1231,1231,100 MCALLISTER AV   ,Yes,,ROBBERY,43.022251333,-76.143664273,576
-76.144478783,43.0239523220001,2024/01/18 05:00:00+00,1849,1849,100 MCKINLEY AV   ,,All Other,LARCENY,43.0239523220001,-76.144478783,577
-76.144478783,43.0239523220001,2024/03/12 04:00:00+00,1020,1020,100 MCKINLEY AVE    ,,All Other,LARCENY,43.0239523220001,-76.144478783,578
-76.153050337,42.9991300180001,2024/04/04 04:00:00+00,756,756,100 MERRITT AV   ,,Of Bicycle,MV THEFT,42.9991300180001,-76.153050337,579
-76.122570028,43.064216823,2024/04/27 04:00:00+00,400,330,100 MELROSE AV   ,,From Building,BURGLARY,43.064216823,-76.122570028,580
-76.13844438,43.0631966110001,2024/06/04 04:00:00+00,1430,1930,100 MERZ AV   ,,All Other,LARCENY,43.0631966110001,-76.13844438,581
-76.144478783,43.0239523220001,2024/02/06 05:00:00+00,2100,700,100 MCKINLEY AV   ,,Motor Vehicle,MV THEFT,43.0239523220001,-76.144478783,582
-76.136587982,43.041569071,2024/06/28 04:00:00+00,2145,2230,100 MARSHALL ST     ,,From Motor Vehicle,LARCENY,43.041569071,-76.136587982,583
